node_ids timestamps population
2 3881.009441386178 EUS_aff_virt
2 3992.0256016551107 EUS_aff_virt
2 10006.360133972707 EUS_aff_virt
2 21191.069563848705 EUS_aff_virt
2 21262.719372810985 EUS_aff_virt
2 23292.79690642805 EUS_aff_virt
2 23353.77383301465 EUS_aff_virt
2 29089.55063049405 EUS_aff_virt
2 38279.202675186636 EUS_aff_virt
2 42514.846363022836 EUS_aff_virt
2 56143.07547626132 EUS_aff_virt
2 61451.4110703786 EUS_aff_virt
2 72791.27770237371 EUS_aff_virt
2 76419.4492420332 EUS_aff_virt
2 85392.96873693223 EUS_aff_virt
2 96225.06452964424 EUS_aff_virt
2 104083.45911494759 EUS_aff_virt
2 107195.5634201578 EUS_aff_virt
2 110559.87036428589 EUS_aff_virt
2 113145.81578288242 EUS_aff_virt
2 150692.27932470114 EUS_aff_virt
2 158675.37688044427 EUS_aff_virt
2 160976.7798365609 EUS_aff_virt
2 162203.2133131228 EUS_aff_virt
2 171801.67588257187 EUS_aff_virt
2 193778.0112993578 EUS_aff_virt
2 199670.23028615018 EUS_aff_virt
2 199777.51838478036 EUS_aff_virt
2 221678.64205884328 EUS_aff_virt
2 245573.6200440312 EUS_aff_virt
2 252411.53114768933 EUS_aff_virt
2 260672.1388547428 EUS_aff_virt
2 266498.6971805151 EUS_aff_virt
2 268941.7809125651 EUS_aff_virt
2 298128.6961886977 EUS_aff_virt
2 309005.0861490411 EUS_aff_virt
2 331508.54503530526 EUS_aff_virt
2 338846.82130787626 EUS_aff_virt
2 349753.85972393735 EUS_aff_virt
2 377379.31951906416 EUS_aff_virt
2 385970.989596339 EUS_aff_virt
2 400709.7270177571 EUS_aff_virt
2 404312.8912593624 EUS_aff_virt
2 410942.8219034929 EUS_aff_virt
2 415246.5761929785 EUS_aff_virt
2 416766.24524525006 EUS_aff_virt
2 450175.15367412136 EUS_aff_virt
2 450755.5189554687 EUS_aff_virt
2 466534.8844177755 EUS_aff_virt
2 476178.40722701215 EUS_aff_virt
2 486828.6268364826 EUS_aff_virt
2 487933.26683426724 EUS_aff_virt
2 487993.316564427 EUS_aff_virt
2 489392.4805314002 EUS_aff_virt
2 510058.6735623732 EUS_aff_virt
2 515631.3847613585 EUS_aff_virt
2 517102.22966851044 EUS_aff_virt
2 524645.3529196238 EUS_aff_virt
2 544266.6976597693 EUS_aff_virt
2 558204.2214402248 EUS_aff_virt
2 559405.8530265167 EUS_aff_virt
2 559856.3055568588 EUS_aff_virt
2 577536.7663442468 EUS_aff_virt
2 589389.7475294835 EUS_aff_virt
3 2630.1992364457865 EUS_aff_virt
3 39577.18172167775 EUS_aff_virt
3 40256.870441416795 EUS_aff_virt
3 71133.18818430149 EUS_aff_virt
3 91883.26133674775 EUS_aff_virt
3 94979.61555793068 EUS_aff_virt
3 101977.52383634036 EUS_aff_virt
3 106397.5962411382 EUS_aff_virt
3 113639.08929011012 EUS_aff_virt
3 115289.16531003144 EUS_aff_virt
3 129651.70459033271 EUS_aff_virt
3 130819.4449903946 EUS_aff_virt
3 135176.10908280435 EUS_aff_virt
3 138885.3797933054 EUS_aff_virt
3 163062.0412187475 EUS_aff_virt
3 164670.2393684755 EUS_aff_virt
3 173564.66103913932 EUS_aff_virt
3 183180.81465753898 EUS_aff_virt
3 184921.13213561338 EUS_aff_virt
3 197387.42431325556 EUS_aff_virt
3 204018.2889164155 EUS_aff_virt
3 210284.68167090428 EUS_aff_virt
3 214724.06971676703 EUS_aff_virt
3 218183.9504870136 EUS_aff_virt
3 228253.52313535925 EUS_aff_virt
3 228295.97498438775 EUS_aff_virt
3 230206.89035526282 EUS_aff_virt
3 260949.73041069013 EUS_aff_virt
3 272350.0726087448 EUS_aff_virt
3 279880.02430898434 EUS_aff_virt
3 282685.1696875878 EUS_aff_virt
3 288135.73350382084 EUS_aff_virt
3 289415.310019788 EUS_aff_virt
3 302320.24034540047 EUS_aff_virt
3 306358.1793512409 EUS_aff_virt
3 326172.833515343 EUS_aff_virt
3 344604.31501637545 EUS_aff_virt
3 352194.3105372423 EUS_aff_virt
3 362125.3854109943 EUS_aff_virt
3 365404.22630148113 EUS_aff_virt
3 376585.7931192893 EUS_aff_virt
3 376637.3583808982 EUS_aff_virt
3 392936.2180759087 EUS_aff_virt
3 413799.5712729415 EUS_aff_virt
3 419129.4131056484 EUS_aff_virt
3 429335.4579663837 EUS_aff_virt
3 433571.1778142823 EUS_aff_virt
3 439256.61237314413 EUS_aff_virt
3 450935.67238258343 EUS_aff_virt
3 451133.7619238677 EUS_aff_virt
3 457837.20403147646 EUS_aff_virt
3 459670.7410985458 EUS_aff_virt
3 462178.3577193609 EUS_aff_virt
3 466847.63931153086 EUS_aff_virt
3 477116.4295606042 EUS_aff_virt
3 481966.6131554352 EUS_aff_virt
3 510109.63820949424 EUS_aff_virt
3 510784.47813309636 EUS_aff_virt
3 515248.35907793365 EUS_aff_virt
3 520621.1650726451 EUS_aff_virt
3 526566.2342109357 EUS_aff_virt
3 527839.2481617983 EUS_aff_virt
3 558231.2289440983 EUS_aff_virt
3 574815.9391507931 EUS_aff_virt
3 595423.0954043455 EUS_aff_virt
4 262.4270659297627 EUS_aff_virt
4 28367.93485416959 EUS_aff_virt
4 33228.45652960139 EUS_aff_virt
4 38511.389859081166 EUS_aff_virt
4 38906.479717187685 EUS_aff_virt
4 48352.345572663326 EUS_aff_virt
4 51572.6463673466 EUS_aff_virt
4 67397.06188908243 EUS_aff_virt
4 73444.28194630974 EUS_aff_virt
4 73805.28799327118 EUS_aff_virt
4 114024.16960559518 EUS_aff_virt
4 119679.91085243851 EUS_aff_virt
4 121233.93184035536 EUS_aff_virt
4 121700.69921102161 EUS_aff_virt
4 132167.5199587967 EUS_aff_virt
4 148384.0398488146 EUS_aff_virt
4 154364.62093520042 EUS_aff_virt
4 158245.79358842506 EUS_aff_virt
4 174435.60274606667 EUS_aff_virt
4 183073.39005181557 EUS_aff_virt
4 190558.76604860203 EUS_aff_virt
4 206132.63697624882 EUS_aff_virt
4 213226.04232790874 EUS_aff_virt
4 228400.33201108305 EUS_aff_virt
4 242829.17371789925 EUS_aff_virt
4 246270.7108385915 EUS_aff_virt
4 249171.9213083975 EUS_aff_virt
4 252418.14600747562 EUS_aff_virt
4 266182.724900398 EUS_aff_virt
4 267564.4727337058 EUS_aff_virt
4 303722.93778470665 EUS_aff_virt
4 321914.2695427407 EUS_aff_virt
4 328840.9094284071 EUS_aff_virt
4 347424.164227189 EUS_aff_virt
4 357375.54612358107 EUS_aff_virt
4 366298.6332708 EUS_aff_virt
4 375916.55284175 EUS_aff_virt
4 380170.5912881111 EUS_aff_virt
4 403845.1808309264 EUS_aff_virt
4 406116.8829146927 EUS_aff_virt
4 410919.48855828616 EUS_aff_virt
4 414764.10602945887 EUS_aff_virt
4 416737.680627515 EUS_aff_virt
4 432579.1526090644 EUS_aff_virt
4 477109.2116685697 EUS_aff_virt
4 483328.2616270606 EUS_aff_virt
4 485700.22079330374 EUS_aff_virt
4 488438.67236882326 EUS_aff_virt
4 496353.25600995414 EUS_aff_virt
4 500929.9088396361 EUS_aff_virt
4 523545.08181165217 EUS_aff_virt
4 525630.9944091017 EUS_aff_virt
4 525969.6611960421 EUS_aff_virt
4 533924.0644038208 EUS_aff_virt
4 534675.9037443439 EUS_aff_virt
4 537435.8054577537 EUS_aff_virt
4 539202.8792487893 EUS_aff_virt
4 546597.6558741683 EUS_aff_virt
4 552987.7631660184 EUS_aff_virt
4 559206.7050498702 EUS_aff_virt
4 559958.5896354566 EUS_aff_virt
4 570921.6216797422 EUS_aff_virt
4 577869.42590156 EUS_aff_virt
4 584669.1198180743 EUS_aff_virt
5 18683.717830254594 EUS_aff_virt
5 28715.033558819334 EUS_aff_virt
5 31041.345360061787 EUS_aff_virt
5 31987.67609684382 EUS_aff_virt
5 37831.26991012657 EUS_aff_virt
5 60671.38630348303 EUS_aff_virt
5 62047.189231054836 EUS_aff_virt
5 67227.08121958957 EUS_aff_virt
5 68981.99484503607 EUS_aff_virt
5 69768.21598312519 EUS_aff_virt
5 73243.23447828022 EUS_aff_virt
5 81687.72419510437 EUS_aff_virt
5 90157.30681474014 EUS_aff_virt
5 93444.4065239174 EUS_aff_virt
5 98406.81094401445 EUS_aff_virt
5 104870.2684472893 EUS_aff_virt
5 108901.0669631376 EUS_aff_virt
5 108935.10614746333 EUS_aff_virt
5 121888.89828135564 EUS_aff_virt
5 129127.35230570451 EUS_aff_virt
5 139889.33914967775 EUS_aff_virt
5 149811.51157420862 EUS_aff_virt
5 150227.94524346307 EUS_aff_virt
5 153001.9080589058 EUS_aff_virt
5 163891.40854215203 EUS_aff_virt
5 164720.72502590387 EUS_aff_virt
5 175038.63576492603 EUS_aff_virt
5 180471.3539143697 EUS_aff_virt
5 181634.46133311212 EUS_aff_virt
5 185243.03850483647 EUS_aff_virt
5 215875.1406105854 EUS_aff_virt
5 222429.72964877365 EUS_aff_virt
5 230506.0780314636 EUS_aff_virt
5 232361.8101679969 EUS_aff_virt
5 244956.34063354187 EUS_aff_virt
5 252290.77791790542 EUS_aff_virt
5 256521.36596817744 EUS_aff_virt
5 264832.1919220574 EUS_aff_virt
5 267546.02800081886 EUS_aff_virt
5 274905.25095055683 EUS_aff_virt
5 285785.9775865098 EUS_aff_virt
5 288662.3567092774 EUS_aff_virt
5 288728.0030169325 EUS_aff_virt
5 300499.44582549 EUS_aff_virt
5 304808.21827894944 EUS_aff_virt
5 315866.5666770323 EUS_aff_virt
5 327946.1244237653 EUS_aff_virt
5 331357.8693366815 EUS_aff_virt
5 345218.9076853271 EUS_aff_virt
5 358213.46551348857 EUS_aff_virt
5 360154.0344656271 EUS_aff_virt
5 369404.918730735 EUS_aff_virt
5 378237.66441230016 EUS_aff_virt
5 384383.2209497118 EUS_aff_virt
5 384462.719713586 EUS_aff_virt
5 405870.20534652064 EUS_aff_virt
5 436422.69957138854 EUS_aff_virt
5 445760.2473967701 EUS_aff_virt
5 457252.32774798595 EUS_aff_virt
5 461249.5071912366 EUS_aff_virt
5 466545.74605362996 EUS_aff_virt
5 474295.39105356677 EUS_aff_virt
5 488497.68355940375 EUS_aff_virt
5 492661.92187134444 EUS_aff_virt
5 510563.3129787303 EUS_aff_virt
5 511924.5808470305 EUS_aff_virt
5 530110.155558809 EUS_aff_virt
5 539718.3002077515 EUS_aff_virt
5 549860.8260621423 EUS_aff_virt
5 571908.8713062953 EUS_aff_virt
5 579083.3236424957 EUS_aff_virt
5 581087.0569188371 EUS_aff_virt
5 598771.2152316726 EUS_aff_virt
6 9363.430474805971 EUS_aff_virt
6 16545.827026058992 EUS_aff_virt
6 23999.994899500307 EUS_aff_virt
6 28397.16399951923 EUS_aff_virt
6 46669.53033821244 EUS_aff_virt
6 47606.824235662534 EUS_aff_virt
6 59811.49789682822 EUS_aff_virt
6 96563.051063052 EUS_aff_virt
6 97335.77121348378 EUS_aff_virt
6 103236.7918846428 EUS_aff_virt
6 115757.76608793567 EUS_aff_virt
6 120518.41231073986 EUS_aff_virt
6 147048.93687490493 EUS_aff_virt
6 155567.29057467543 EUS_aff_virt
6 162849.69799457918 EUS_aff_virt
6 176144.53784255203 EUS_aff_virt
6 195562.37421472056 EUS_aff_virt
6 196845.86554780134 EUS_aff_virt
6 220282.9084524595 EUS_aff_virt
6 223880.57752265016 EUS_aff_virt
6 234655.9207802079 EUS_aff_virt
6 239462.87447471285 EUS_aff_virt
6 248122.00370190616 EUS_aff_virt
6 259892.0759117702 EUS_aff_virt
6 261362.9580392987 EUS_aff_virt
6 269107.36951651075 EUS_aff_virt
6 270511.331045923 EUS_aff_virt
6 275866.746711389 EUS_aff_virt
6 298810.8385145131 EUS_aff_virt
6 302215.0173074216 EUS_aff_virt
6 305575.51723779016 EUS_aff_virt
6 308552.43180044944 EUS_aff_virt
6 315767.5888666881 EUS_aff_virt
6 328333.54101627873 EUS_aff_virt
6 330417.94253950263 EUS_aff_virt
6 336993.0733768108 EUS_aff_virt
6 339900.82034091325 EUS_aff_virt
6 344875.1985630804 EUS_aff_virt
6 351352.71258135553 EUS_aff_virt
6 362445.06249701715 EUS_aff_virt
6 373379.83051826054 EUS_aff_virt
6 378296.5625894196 EUS_aff_virt
6 380299.8710763947 EUS_aff_virt
6 384234.9607561671 EUS_aff_virt
6 388080.5353380775 EUS_aff_virt
6 389216.3783348874 EUS_aff_virt
6 390990.5571858864 EUS_aff_virt
6 393699.57391958585 EUS_aff_virt
6 397445.85242255364 EUS_aff_virt
6 399304.7558737787 EUS_aff_virt
6 401371.15642611374 EUS_aff_virt
6 405826.7203595902 EUS_aff_virt
6 421864.5205471749 EUS_aff_virt
6 429669.19154344586 EUS_aff_virt
6 447253.6005679283 EUS_aff_virt
6 455891.50333679107 EUS_aff_virt
6 459632.2695311458 EUS_aff_virt
6 464312.38147555274 EUS_aff_virt
6 466362.09361775924 EUS_aff_virt
6 472599.9069203542 EUS_aff_virt
6 516956.34612767363 EUS_aff_virt
6 517397.4668621288 EUS_aff_virt
6 526343.7863652555 EUS_aff_virt
6 537130.7461406414 EUS_aff_virt
6 544147.6070407126 EUS_aff_virt
6 546394.5907139998 EUS_aff_virt
6 573178.5415858474 EUS_aff_virt
6 581476.169779621 EUS_aff_virt
6 582315.1952815255 EUS_aff_virt
6 589739.759829308 EUS_aff_virt
6 594947.6319889323 EUS_aff_virt
7 3480.150233582418 EUS_aff_virt
7 4354.620472513983 EUS_aff_virt
7 7982.612795710136 EUS_aff_virt
7 39098.127360818915 EUS_aff_virt
7 44476.13271100457 EUS_aff_virt
7 56721.22520791162 EUS_aff_virt
7 59597.352298958016 EUS_aff_virt
7 90944.07697109549 EUS_aff_virt
7 123584.9979042288 EUS_aff_virt
7 130667.96380919658 EUS_aff_virt
7 136378.58237274608 EUS_aff_virt
7 140835.87114897426 EUS_aff_virt
7 153998.58190857997 EUS_aff_virt
7 175275.22474355172 EUS_aff_virt
7 189570.50958950105 EUS_aff_virt
7 189789.3038951751 EUS_aff_virt
7 190449.6360278837 EUS_aff_virt
7 191878.35744647693 EUS_aff_virt
7 238501.92630445343 EUS_aff_virt
7 249622.97150664974 EUS_aff_virt
7 253313.96086265528 EUS_aff_virt
7 259040.62538750644 EUS_aff_virt
7 260050.48609306617 EUS_aff_virt
7 263418.7356557941 EUS_aff_virt
7 270234.9252348496 EUS_aff_virt
7 278703.2202019423 EUS_aff_virt
7 288337.4418049937 EUS_aff_virt
7 296073.1090727059 EUS_aff_virt
7 303329.12909824925 EUS_aff_virt
7 307708.17427077744 EUS_aff_virt
7 313928.69882188534 EUS_aff_virt
7 322675.231199813 EUS_aff_virt
7 325835.78122717264 EUS_aff_virt
7 329077.98241653695 EUS_aff_virt
7 336763.033772007 EUS_aff_virt
7 358590.5553786212 EUS_aff_virt
7 361567.418844156 EUS_aff_virt
7 382399.25298392447 EUS_aff_virt
7 391320.6181463776 EUS_aff_virt
7 401070.7434562844 EUS_aff_virt
7 413815.14303263504 EUS_aff_virt
7 419141.5881410741 EUS_aff_virt
7 429487.1423841855 EUS_aff_virt
7 441199.9863323805 EUS_aff_virt
7 443579.6829574287 EUS_aff_virt
7 452234.5765643217 EUS_aff_virt
7 460839.9718513209 EUS_aff_virt
7 475893.29098197405 EUS_aff_virt
7 483122.674466992 EUS_aff_virt
7 493508.9663659094 EUS_aff_virt
7 509635.501709339 EUS_aff_virt
7 510338.7537557571 EUS_aff_virt
7 511488.8983870748 EUS_aff_virt
7 512297.9498491452 EUS_aff_virt
7 514807.4207381247 EUS_aff_virt
7 515367.9178137511 EUS_aff_virt
7 528120.0348587153 EUS_aff_virt
7 531429.2601610104 EUS_aff_virt
7 554962.1639549627 EUS_aff_virt
7 573739.3888640833 EUS_aff_virt
7 583127.0646817981 EUS_aff_virt
8 788.5833123222762 EUS_aff_virt
8 5488.2263682091125 EUS_aff_virt
8 12709.83992046787 EUS_aff_virt
8 19186.43526433191 EUS_aff_virt
8 20053.57336662766 EUS_aff_virt
8 26587.663472833705 EUS_aff_virt
8 48431.32588398104 EUS_aff_virt
8 57138.94898834269 EUS_aff_virt
8 102001.72087793692 EUS_aff_virt
8 104236.90376827474 EUS_aff_virt
8 108987.86472003064 EUS_aff_virt
8 165454.6257373506 EUS_aff_virt
8 181402.87683298773 EUS_aff_virt
8 184374.98418505533 EUS_aff_virt
8 190200.25023999772 EUS_aff_virt
8 203801.273266427 EUS_aff_virt
8 243380.1331772821 EUS_aff_virt
8 254098.18091880257 EUS_aff_virt
8 262057.8447112823 EUS_aff_virt
8 274928.04292473197 EUS_aff_virt
8 299257.64391271514 EUS_aff_virt
8 313532.40761928697 EUS_aff_virt
8 356862.5290576646 EUS_aff_virt
8 362780.3485487801 EUS_aff_virt
8 363381.01877908723 EUS_aff_virt
8 378693.5389469051 EUS_aff_virt
8 386720.4878090953 EUS_aff_virt
8 387805.38828885066 EUS_aff_virt
8 389319.9485545149 EUS_aff_virt
8 400253.6770475143 EUS_aff_virt
8 415695.41898335994 EUS_aff_virt
8 416471.7238778095 EUS_aff_virt
8 421617.8323298807 EUS_aff_virt
8 441114.98187642783 EUS_aff_virt
8 461097.59880217776 EUS_aff_virt
8 466556.408269417 EUS_aff_virt
8 477210.18776683253 EUS_aff_virt
8 486011.21134314284 EUS_aff_virt
8 488303.13707003096 EUS_aff_virt
8 488562.4395911068 EUS_aff_virt
8 495746.748944886 EUS_aff_virt
8 504264.25719447597 EUS_aff_virt
8 509097.8160089114 EUS_aff_virt
8 537596.9899946762 EUS_aff_virt
8 558046.7584063025 EUS_aff_virt
8 569311.7658320769 EUS_aff_virt
8 572478.7200854338 EUS_aff_virt
8 576784.5774841359 EUS_aff_virt
8 577661.6996326573 EUS_aff_virt
8 581285.9170871133 EUS_aff_virt
8 582139.7923455607 EUS_aff_virt
9 6842.041783594731 EUS_aff_virt
9 32104.10018254066 EUS_aff_virt
9 62423.14333602328 EUS_aff_virt
9 70109.76400700113 EUS_aff_virt
9 73887.81315088617 EUS_aff_virt
9 104500.43748864085 EUS_aff_virt
9 120259.5495644663 EUS_aff_virt
9 121207.72691742498 EUS_aff_virt
9 122515.00244877348 EUS_aff_virt
9 149832.8315644908 EUS_aff_virt
9 155544.76303853333 EUS_aff_virt
9 165198.52486829666 EUS_aff_virt
9 186540.79386911233 EUS_aff_virt
9 189976.60358598287 EUS_aff_virt
9 208300.8826065374 EUS_aff_virt
9 223631.15986565853 EUS_aff_virt
9 234142.62148997324 EUS_aff_virt
9 235058.3699632573 EUS_aff_virt
9 255410.99988447706 EUS_aff_virt
9 255731.59901290358 EUS_aff_virt
9 285259.7774400167 EUS_aff_virt
9 296883.5582981936 EUS_aff_virt
9 308759.446655101 EUS_aff_virt
9 315479.860078849 EUS_aff_virt
9 320023.61104843643 EUS_aff_virt
9 339610.40608990804 EUS_aff_virt
9 342255.6061794368 EUS_aff_virt
9 349262.18240153167 EUS_aff_virt
9 358415.53124170366 EUS_aff_virt
9 360089.7240328904 EUS_aff_virt
9 374334.2523644312 EUS_aff_virt
9 380050.00352920126 EUS_aff_virt
9 390226.2065442042 EUS_aff_virt
9 403245.22090705304 EUS_aff_virt
9 404185.3570601672 EUS_aff_virt
9 405612.93216728774 EUS_aff_virt
9 406777.0485790191 EUS_aff_virt
9 414981.45515812834 EUS_aff_virt
9 439640.86781151424 EUS_aff_virt
9 453170.2136774986 EUS_aff_virt
9 461699.18824416876 EUS_aff_virt
9 494013.8112990171 EUS_aff_virt
9 497377.8510167983 EUS_aff_virt
9 502267.8391774214 EUS_aff_virt
9 503252.4077667445 EUS_aff_virt
9 508502.90668193065 EUS_aff_virt
9 528192.7303388678 EUS_aff_virt
9 533602.4781596267 EUS_aff_virt
9 536656.9398943558 EUS_aff_virt
9 549072.0529792372 EUS_aff_virt
9 556417.7588181921 EUS_aff_virt
9 562154.0542163074 EUS_aff_virt
9 572374.8653288173 EUS_aff_virt
9 574782.1865799614 EUS_aff_virt
9 578107.0871919106 EUS_aff_virt
9 595496.9784638642 EUS_aff_virt
10 6763.2433911759945 EUS_aff_virt
10 14652.267720586635 EUS_aff_virt
10 23747.487203560922 EUS_aff_virt
10 25966.348497449388 EUS_aff_virt
10 29544.445431168853 EUS_aff_virt
10 31186.19050713368 EUS_aff_virt
10 34429.980735514764 EUS_aff_virt
10 43913.58400375364 EUS_aff_virt
10 44090.89403357935 EUS_aff_virt
10 48408.884156318025 EUS_aff_virt
10 56863.597537997004 EUS_aff_virt
10 61191.53695212965 EUS_aff_virt
10 71483.04307745962 EUS_aff_virt
10 75587.13888394731 EUS_aff_virt
10 81874.66927504478 EUS_aff_virt
10 118519.98891056594 EUS_aff_virt
10 121984.29860916254 EUS_aff_virt
10 128706.23517401837 EUS_aff_virt
10 154399.22694342228 EUS_aff_virt
10 167365.64405906192 EUS_aff_virt
10 167992.3134266894 EUS_aff_virt
10 199354.94994124948 EUS_aff_virt
10 215442.98228036778 EUS_aff_virt
10 226681.7413288817 EUS_aff_virt
10 232188.20210339845 EUS_aff_virt
10 234594.0431529632 EUS_aff_virt
10 241568.19028699983 EUS_aff_virt
10 260515.3561196193 EUS_aff_virt
10 300720.1406847338 EUS_aff_virt
10 307040.9349850044 EUS_aff_virt
10 310937.41380253044 EUS_aff_virt
10 331377.35062183015 EUS_aff_virt
10 336542.983115638 EUS_aff_virt
10 345929.34256397374 EUS_aff_virt
10 362171.7098892265 EUS_aff_virt
10 366095.41407549544 EUS_aff_virt
10 373084.0436481875 EUS_aff_virt
10 385020.32705113245 EUS_aff_virt
10 386744.03284546663 EUS_aff_virt
10 391250.5149263212 EUS_aff_virt
10 395588.65036858886 EUS_aff_virt
10 403372.48178307456 EUS_aff_virt
10 408757.9493443006 EUS_aff_virt
10 422171.6848731081 EUS_aff_virt
10 431223.5561973308 EUS_aff_virt
10 445106.0156939421 EUS_aff_virt
10 447451.66244337085 EUS_aff_virt
10 458286.2731996423 EUS_aff_virt
10 461339.99850202457 EUS_aff_virt
10 465173.5370759617 EUS_aff_virt
10 466350.60177710705 EUS_aff_virt
10 468006.9630636205 EUS_aff_virt
10 480582.4234533712 EUS_aff_virt
10 483703.02509973344 EUS_aff_virt
10 490147.4376283521 EUS_aff_virt
10 496665.09988408274 EUS_aff_virt
10 503275.0998294936 EUS_aff_virt
10 557482.7121271695 EUS_aff_virt
10 566978.3947552189 EUS_aff_virt
10 596539.521889048 EUS_aff_virt
11 8163.396016166713 EUS_aff_virt
11 13280.202723053251 EUS_aff_virt
11 14846.493818130159 EUS_aff_virt
11 26584.458366155675 EUS_aff_virt
11 27540.358733587127 EUS_aff_virt
11 39995.39578039065 EUS_aff_virt
11 45121.91598294808 EUS_aff_virt
11 46112.589211333674 EUS_aff_virt
11 55405.96891607982 EUS_aff_virt
11 56273.691375163144 EUS_aff_virt
11 70214.07031733918 EUS_aff_virt
11 71190.89215170337 EUS_aff_virt
11 74988.73285665618 EUS_aff_virt
11 76328.23009453168 EUS_aff_virt
11 92635.2184626241 EUS_aff_virt
11 93350.9758232787 EUS_aff_virt
11 97177.01401930845 EUS_aff_virt
11 106719.3999105867 EUS_aff_virt
11 135736.95090727057 EUS_aff_virt
11 140497.6413269949 EUS_aff_virt
11 165832.86380967207 EUS_aff_virt
11 167415.37162741533 EUS_aff_virt
11 174890.96889452505 EUS_aff_virt
11 182449.48745431335 EUS_aff_virt
11 190386.73155139002 EUS_aff_virt
11 196227.70844880256 EUS_aff_virt
